ID	name	angle[rad]	betax[m]	betay[m]	halfgap[m]	Material	Length[m]	sigx[m]	sigy[m]	tilt1[rad]	tilt2[rad]	nsig
51	TCDQA.B4L6.B	0	510.7769831	169.233048	0.0046227513	C	3	0.00050799	0.00029241	0	0	9.1
53	TCSP.A4L6.B2	0	523.3692588	173.6233415	0.0046793872	C	1	0.00051422	0.00029617	0	0	9.1
54	TCTPH.4R5.B2	0	1080.184579	414.9821131	0.0101207579	W	1	0.00073874	0.00045789	0	0	13.7
55	TCTPV.4R5.B2	1.57079632	1084.36137	438.0068459	0.0064447266	W	1	0.00074017	0.00047042	0	0	13.7
56	TCL.4L5.B2	0	385.6517886	1074.721729	0.0066211346	CU	1	0.00044141	0.00073687	0	0	15
57	TCL.5L5.B2	0	121.2456384	627.3258384	0.0037125115	CU	1	0.0002475	0.00056298	0	0	15
59	TCP.6R3.B2	0	131.5203652	144.6917585	0.0038666178	C	0.6	0.00025777	0.00027037	0	0	15
60	TCSG.5R3.B2	0	54.60406663	298.6181528	0.002989706	C	1	0.00016609	0.00038842	0	0	18
62	TCSG.4L3.B2	0	26.20995093	395.1976167	0.002071329	C	1	0.00011507	0.00044684	0	0	18
64	TCSG.A5L3.B2	2.98102236	35.86773539	344.1129105	0.0026760277	C	1	0.00013462	0.00041696	0	0	18
66	TCSG.B5L3.B2	0.18849555	45.53772016	312.6792033	0.002998275	C	1	0.00015168	0.00039746	0	0	18
68	TCLA.A5L3.B2	1.57079632	142.5279561	176.0149177	0.0059641453	W	1	0.00026835	0.00029821	0	0	20
69	TCLA.B5L3.B2	0	151.6132797	168.6888825	0.0055353119	W	1	0.00027677	0.00029194	0	0	20
70	TCLA.6L3.B2	0	129.4342287	168.709017	0.0051144395	W	1	0.00025572	0.00029195	0	0	20
71	TCLA.7L3.B2	0	66.78066574	93.23888784	0.0036736591	W	1	0.00018368	0.00021704	0	0	20
72	TCTPH.4R2.B2	0	46.72778876	48.65942106	0.0056850308	W	1	0.00015365	0.00015679	0	0	37
73	TCTPV.4R2.B2	1.57079632	48.29474098	46.49578464	0.0056709001	W	1	0.0001562	0.00015327	0	0	37
74	TCTPH.4R1.B2	0	1080.184576	414.9821127	0.0101207579	W	1	0.00073874	0.00045789	0	0	13.7
75	TCTPV.4R1.B2	1.57079632	1084.361368	438.0068455	0.0064447266	W	1	0.00074017	0.00047042	0	0	13.7
