sigx[m]	Betax[m]	Name	tilt2[rad]	Angle[rad]	Material	Betay[m]	Thickness[m]	Halfgap[m]	tilt1[rad]	sigy[m]	Length[m]	ID	nsig
0.00015168	45.53759486	TCSG.B5R3.B1	0.	0.1989675347	CFC	312.6518492	0.025	0.003026959081	0.	0.00039744	1.	8	18.
0.00026834	142.5240132	TCLA.A5R3.B1	0.	1.571	W	175.9987727	0.025	0.005963871735	0.	0.00029819	1.	46	20.
0.00027676	151.6089869	TCLA.B5R3.B1	0.	0.	W	168.6733963	0.025	0.005535233543	0.	0.00029192	1.	47	20.
0.00025571	129.4249051	TCLA.6R3.B1	0.	0.	W	168.702796	0.025	0.005114255303	0.	0.00029195	1.	48	20.
0.00018293	66.23357033	TCLA.7R3.B1	0.	0.	W	96.90131497	0.025	0.003658580032	0.	0.00022126	1.	49	20.
0.0007396156198112301	1082.7419459999999	TCTH.4L5.B1	0.	0.	W	414.040525525	0.025	0.010206692909816285	0.	0.00045737085015198556	1.	58	13.8
0.0007410500600330588	1086.9484181875	TCTVA.4L5.B1	0.	1.571	W	437.1374528125	0.025	0.006485322678097916	0.	0.0004699491496694084	1.	59	13.8
0.0004408126008861362	384.61257642500004	TCL.4R5.B1	0.	0.	CU	1077.2360651249999	0.025	0.005289766080720882	0.	0.0007377334352427034	1.	66	12.
0.0002449327407677463	118.73883773125	TCL.5R5.B1	0.	0.	CU	623.3658840749999	0.025	0.0029391457549997474	0.	0.0005611977892140613	1.	67	12.
0.00006937135327127113	9.525142708125	TCL.6R5.B1	0.	0.	W	196.16275119375	0.025	0.013874240622216748	0.	0.00031481402510053456	1.	68	200.
0.00049388	482.7930427	TCDQA.A4R6.B	0.	0.	CU300K_in_TDI	163.8733826	5e-06	0.004741275761	0.	0.00028774	3	71	9.6
0.00049388	482.7930427	TCDQA.A4R6.B	0.	0.	C	163.8733826	0.035	0.004741275761	0.	0.00028774	3	71	9.6
0.00049388	482.7930427	TCDQA.A4R6.B	0.	0.	CFC	163.8733826	0.04	0.004741275761	0.	0.00028774	3	71	9.6
0.00049943	493.7048664	TCDQA.B4R6.B	0.	0.	CU300K_in_TDI	167.9401189	5e-06	0.004794556248	0.	0.00029129	3	72	9.6
0.00049943	493.7048664	TCDQA.B4R6.B	0.	0.	C	167.9401189	0.035	0.004794556248	0.	0.00029129	3	72	9.6
0.00049943	493.7048664	TCDQA.B4R6.B	0.	0.	CFC	167.9401189	0.04	0.004794556248	0.	0.00029129	3	72	9.6
0.00050501	504.7902548	TCDQA.C4R6.B	0.	0.	CU300K_in_TDI	172.2086508	5e-06	0.004848084658	0.	0.00029497	3	73	9.6
0.00050501	504.7902548	TCDQA.C4R6.B	0.	0.	C	172.2086508	0.035	0.004848084658	0.	0.00029497	3	73	9.6
0.00050501	504.7902548	TCDQA.C4R6.B	0.	0.	CFC	172.2086508	0.04	0.004848084658	0.	0.00029497	3	73	9.6
0.00051118	517.2006536	TCSG.4R6.B1	0.	0.	CFC	177.1435769	0.025	0.004651728999999999	0.	0.00029916	1.	74	9.1
0.00028331	158.871164	TCP.D6L7.B1	0.	1.571	CFC	78.26334669	0.025	0.001093667703	0.	0.00019885	0.6	10	5.5
0.00027577	150.5287371	TCP.C6L7.B1	0.	0.	CFC	82.76322206	0.025	0.001516756551	0.	0.00020449	0.6	11	5.5
0.00026828	142.463024	TCP.B6L7.B1	0.	2.215	CFC	87.48828732	0.025	0.001280675119	0.	0.00021024	0.6	12	5.5
0.00014193	39.8723327	TCSG.A6L7.B1	0.	2.46266	CFC	226.9256097	0.025	0.001916851067	0.	0.0003386	1.	16	8.
0.0002843	159.9836577	TCSG.B5L7.B1	0.	2.50455	CFC	166.5127629	0.025	0.002290785055	0.	0.00029005	1.	18	8.
0.00030652	185.9589031	TCSG.A5L7.B1	0.	0.71035	CFC	145.9288215	0.025	0.002337198358	0.	0.00027153	1.	20	8.
0.00041012	332.917976	TCSG.D4L7.B1	0.	1.5708	CFC	68.86351177	0.025	0.001492203489	0.	0.00018653	1.	22	8.
0.00026572	139.7496775	TCSG.B4L7.B1	0.	0.	CFC	130.9847492	0.025	0.002125733785	0.	0.00025725	1.	26	8.
0.00025496	128.6646704	TCSG.A4L7.B1	0.	2.34921	CFC	141.2833348	0.025	0.002089778576	0.	0.00026717	1.	28	8.
0.00024445	118.2763426	TCSG.A4R7.B1	0.	0.80809	CFC	152.206887	0.025	0.002097108781	0.	0.00027731	1.	30	8.
0.00024812	121.8492596	TCSG.B5R7.B1	0.	2.46964	CFC	267.545951	0.025	0.00240116403	0.	0.00036766	1.	36	8.
0.00032872	213.8742468	TCSG.D5R7.B1	0.	0.8971	CFC	158.5319126	0.025	0.002412999348	0.	0.00028301	1.	40	8.
0.00034923	241.3956281	TCSG.E5R7.B1	0.	2.27765	CFC	136.0992821	0.025	0.002415935193	0.	0.00026222	1.	42	8.
0.00041186	335.7481397	TCSG.6R7.B1	0.	0.00873	CFC	47.3585559	0.025	0.003294777262	0.	0.00015468	1.	44	8.
0.0003874	297.0578687	TCLA.A6R7.B1	0.	1.571	W	48.15760168	0.025	0.001653414789	0.	0.00015598	1.	50	10.6
0.00028386	159.4898993	TCLA.B6R7.B1	0.	0.	W	76.39087356	0.025	0.003008956699	0.	0.00019646	1.	51	10.6
0.00018618	68.60832492	TCLA.C6R7.B1	0.	1.571	W	151.8889665	0.025	0.002936381334	0.	0.00027702	1.	52	10.6
0.00018127	65.0408447	TCLA.D6R7.B1	0.	0.	W	157.9175445	0.025	0.001921509043	0.	0.00028246	1.	53	10.6
0.00018018	64.25532811	TCLA.A7R7.B1	0.	0.	W	147.4093773	0.025	0.001909870493	0.	0.0002729	1.	54	10.6
0.00022165	97.2429772	TCTH.4L8.B1	0.	0.	W	130.5645707	0.025	0.003324787272	0.	0.00025684	1.	60	15.
0.00022403	99.34386652	TCTVA.4L8.B1	0.	1.571	W	128.952819	0.025	0.003828689596	0.	0.00025525	1.	62	15.
0.0007396156198112301	1082.7419563125	TCTH.4L1.B1	0.	0.	W	414.04052710625	0.025	0.010206692959136782	0.	0.00045737085015198556	1.	55	13.8
0.0007410500600330588	1086.9484285	TCTVA.4L1.B1	0.	1.571	W	437.13745446250005	0.025	0.006485322689934836	0.	0.0004699491496694084	1.	56	13.8
